symbol,type,direction,strategy,entry_date,exit_date,entry_price,exit_price,pnl_pct,bars_held,size,exit_reason,daily_z,h1_z,h1_atr,vol_percentile,session,hour_utc
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-04-03 11:00:00+01:00,2025-04-04 09:00:00+01:00,1.3149070739746094,1.2984652519226074,0.012504170353500921,22,1.0,target,2.331163784671445,1.4429405190605842,0.003810692514889551,100.0,LONDON,11
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-04-04 10:00:00+01:00,2025-04-07 10:00:00+01:00,1.2988699674606323,1.2840101718902588,0.011440556747512851,23,1.0,target,2.5820490454739247,-2.1679719253352685,0.003279929557436141,45.0,LONDON,10
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2025-04-08 00:00:00+01:00,2025-04-10 08:00:00+01:00,1.2734311819076538,1.287747144699097,0.011242038827726187,56,1.0,target,-3.036998063052026,-0.9151443727575123,0.0034432231298969092,0.0,OFF,0
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-04-15 00:00:00+01:00,2025-04-15 05:00:00+01:00,1.3173668384552002,1.3213181495666504,-0.002999400771377902,5,1.0,stop,2.1600771383139423,0.09847891503819754,0.002163029491685607,20.0,OFF,0
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-04-15 06:00:00+01:00,2025-04-15 09:00:00+01:00,1.3203586339950562,1.3230488300323486,-0.0020374737348084425,3,1.0,stop,2.1600771383139423,1.2579232803716827,0.0014906702041789903,5.0,OFF,6
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-04-15 10:00:00+01:00,2025-04-16 06:00:00+01:00,1.3241175413131714,1.3289566040039062,-0.0036545567442115476,20,1.0,stop,2.1600771383139423,2.3568675810274042,0.00166760744488503,30.0,LONDON,10
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-04-16 07:00:00+01:00,2025-04-16 09:00:00+01:00,1.3264182806015017,1.3290449380874634,-0.0019802633335018276,2,1.0,stop,2.2250757886814436,1.2800300373429365,0.0012702594302951347,20.0,LONDON,7
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-04-16 10:00:00+01:00,2025-04-17 05:00:00+01:00,1.3266997337341309,1.3210214376449585,0.004280016001201887,19,1.0,target,2.2250757886814436,0.8346328310135318,0.0013701731121121361,60.0,LONDON,10
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-04-22 00:00:00+01:00,2025-04-22 04:00:00+01:00,1.338043212890625,1.3404825925827026,-0.0018230948511802941,4,1.0,stop,2.3726252983887157,-0.7639513515630407,0.0012254940594181628,0.0,OFF,0
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-04-22 05:00:00+01:00,2025-04-22 17:00:00+01:00,1.3403388261795044,1.3345789909362793,0.0042972979150674205,12,1.0,target,2.3726252983887157,1.3790631019863968,0.001112879108933861,0.0,OFF,5
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-04-22 18:00:00+01:00,2025-04-28 15:00:00+01:00,1.334614634513855,1.3392438888549805,-0.003468607507673355,92,1.0,stop,2.3726252983887157,-1.9558581349916337,0.0023349516617909836,95.0,OFF,18
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-05-26 00:00:00+01:00,2025-05-26 02:00:00+01:00,1.3537662029266355,1.3586218357086182,-0.003586758756043332,2,1.0,stop,2.437555661943479,1.2146054345358734,0.001936132282306836,55.00000000000001,OFF,0
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-05-26 03:00:00+01:00,2025-05-28 02:00:00+01:00,1.35828959941864,1.349400281906128,0.006544493542700093,47,1.0,target,2.437555661943479,1.8586591707318698,0.0020604482536436546,50.0,OFF,3
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-06-26 00:00:00+01:00,2025-06-26 03:00:00+01:00,1.3690565824508667,1.3705765008926392,-0.0011101940279572109,3,1.0,stop,2.262822868039535,2.137216603388435,0.0009352341290159436,30.0,OFF,0
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-06-26 04:00:00+01:00,2025-06-26 08:00:00+01:00,1.3711966276168823,1.373513102531433,-0.001689382009768196,4,1.0,stop,2.262822868039535,1.7080491155263429,0.0009356592170060049,40.0,OFF,4
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-06-26 09:00:00+01:00,2025-06-27 18:00:00+01:00,1.3750996589660645,1.36924409866333,0.004258280674098314,33,1.0,target,2.262822868039535,1.8847736992589728,0.0011288754103427568,95.0,LONDON,9
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-06-27 19:00:00+01:00,2025-06-30 05:00:00+01:00,1.3697316646575928,1.373041749000549,-0.002416593284921817,9,1.0,stop,2.2157612592879743,-1.9769614679463785,0.0020823469749696,95.0,OFF,19
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2025-07-31 00:00:00+01:00,2025-07-31 14:00:00+01:00,1.3257501125335691,1.318878412246704,-0.005183254537865269,14,1.0,stop,-2.093537940623002,-0.9125669986342771,0.003550110305391411,75.0,OFF,0
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2025-07-31 15:00:00+01:00,2025-08-01 09:00:00+01:00,1.323346495628357,1.3161531686782837,-0.005435709373044946,18,1.0,stop,-2.093537940623002,-0.6251261960354574,0.0029320795954669806,60.0,NY,15
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2025-08-01 10:00:00+01:00,2025-08-01 13:00:00+01:00,1.314941644668579,1.328250527381897,0.010121272504585001,3,1.0,target,-2.1588592159245215,-2.7586996282601164,0.0016339634146031064,20.0,LONDON,10
