symbol,type,direction,strategy,entry_date,exit_date,entry_price,exit_price,pnl_pct,bars_held,size,exit_reason,daily_z,h1_z,h1_atr,vol_percentile,session,hour_utc
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-09-09 11:45:00+00:00,2025-09-09 12:15:00+00:00,2.0513950000000003,2.0531550000000003,0.0008579527589762008,2,0.6,target,-1.4531557596801974,-2.6279296292830114,0.0006982745567219683,5.0,LONDON,11
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-09-09 13:00:00+00:00,2025-09-09 16:15:00+00:00,2.05475,2.05358,0.0005694123372671475,13,0.6,timeout,-1.4531557596801974,2.3239474712967803,0.0010445029605134887,75.0,NY,13
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-09-10 08:30:00+00:00,2025-09-10 11:45:00+00:00,2.05019,2.04861,0.0007706602802667737,13,0.6,timeout,-1.3974967265225093,2.205544277197284,0.00135500433721522,100.0,LONDON,8
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-09-10 13:30:00+00:00,2025-09-10 16:45:00+00:00,2.04606,2.044915,-0.000559612132586617,13,0.6,timeout,-1.3974967265225093,-2.0146462630894564,0.0020674015415790303,100.0,NY,13
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-09-16 13:30:00+00:00,2025-09-18 08:00:00+00:00,2.04678,2.05305,-0.0030633482836454214,10,0.6,stop,-1.4505068807619605,2.052787695250956,0.0027749818224744776,40.0,NY,13
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-09-19 08:00:00+00:00,2025-09-19 15:15:00+00:00,2.04442,2.044045,-0.00018342610618171128,13,0.6,timeout,-0.6181196236420534,-3.11441604089728,0.001727975406845286,20.0,LONDON,8
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-09-22 07:00:00+00:00,2025-09-22 22:15:00+00:00,2.047655,2.047935,-0.00013674178511519666,13,0.6,timeout,-0.9070444282696958,2.4851613052463977,0.0015342567538875322,100.0,LONDON,7
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-09-23 08:30:00+00:00,2025-09-23 12:45:00+00:00,2.045055,2.046665,0.0007872648901862733,13,0.6,timeout,-0.5134287306529047,-3.7918785741477206,0.001959014887652359,100.0,LONDON,8
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-09-24 08:00:00+00:00,2025-09-24 12:15:00+00:00,2.0376450000000004,2.037205,-0.00021593555305277315,13,0.6,timeout,-0.24281971006979033,-2.2937942881697753,0.0011613054609114343,45.0,LONDON,8
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-09-24 15:00:00+00:00,2025-09-24 16:00:00+00:00,2.04047,2.04282,-0.0011516954427165567,4,0.6,stop,-0.24281971006979033,2.7226897002372854,0.0013556432159521317,100.0,NY,15
