Datetime,Open,High,Low,Close,Volume
2025-01-02 00:00:00,1.10446,1.10704,1.10284,1.10617,14784
2025-01-02 04:00:00,1.10616,1.10739,1.10573,1.10714,13276
2025-01-02 08:00:00,1.10713,1.10744,1.10555,1.10657,19126
2025-01-02 12:00:00,1.10656,1.10764,1.106,1.10763,26770
2025-01-02 16:00:00,1.10762,1.10881,1.1069,1.10857,43058
2025-01-02 20:00:00,1.10856,1.10907,1.10797,1.10864,19854
2025-01-03 00:00:00,1.10859,1.10943,1.10606,1.10916,12124
2025-01-03 04:00:00,1.10918,1.10933,1.10819,1.10867,12532
2025-01-03 08:00:00,1.10866,1.10954,1.10839,1.10925,23947
2025-01-03 12:00:00,1.10926,1.11009,1.10892,1.10915,18168
2025-01-03 16:00:00,1.10915,1.10919,1.1073,1.10766,31336
2025-01-03 20:00:00,1.10768,1.10864,1.10703,1.10733,13451
2025-01-06 00:00:00,1.10482,1.10837,1.10463,1.1082,15118
2025-01-06 04:00:00,1.10822,1.10863,1.10643,1.10756,16146
2025-01-06 08:00:00,1.10757,1.10821,1.107,1.10815,21461
2025-01-06 12:00:00,1.10814,1.10889,1.10738,1.10837,42519
2025-01-06 16:00:00,1.10836,1.10863,1.10648,1.10652,47327
2025-01-06 20:00:00,1.10655,1.10733,1.10645,1.10669,17832
2025-01-07 00:00:00,1.10674,1.10731,1.10492,1.10683,14700
2025-01-07 04:00:00,1.10685,1.10697,1.10533,1.10598,16611
2025-01-07 08:00:00,1.10597,1.10629,1.10431,1.10505,23423
2025-01-07 12:00:00,1.10505,1.10687,1.10495,1.10595,22476
2025-01-07 16:00:00,1.10594,1.10682,1.1038,1.10598,44791
2025-01-07 20:00:00,1.10582,1.10639,1.10561,1.10578,17728
2025-01-08 00:00:00,1.10567,1.10655,1.10402,1.10478,14562
2025-01-08 04:00:00,1.10477,1.10651,1.10461,1.10535,12537
2025-01-08 08:00:00,1.10535,1.10707,1.1046,1.10694,22209
2025-01-08 12:00:00,1.10696,1.10791,1.10643,1.10778,37336
2025-01-08 16:00:00,1.10779,1.10859,1.10716,1.10758,39513
2025-01-08 20:00:00,1.10753,1.10852,1.10668,1.1081,21700
2025-01-09 00:00:00,1.10799,1.10862,1.10473,1.10789,12832
2025-01-09 04:00:00,1.1079,1.10805,1.10688,1.10717,13535
2025-01-09 08:00:00,1.10716,1.10824,1.10688,1.10775,27468
2025-01-09 12:00:00,1.10776,1.10841,1.10726,1.10752,23217
2025-01-09 16:00:00,1.10751,1.10781,1.10671,1.10675,18011
2025-01-09 20:00:00,1.10676,1.10699,1.10614,1.10628,5886
2025-01-10 00:00:00,1.10624,1.10803,1.10498,1.10691,11277
2025-01-10 04:00:00,1.1069,1.10817,1.10667,1.108,11989
2025-01-10 08:00:00,1.10802,1.10886,1.10762,1.10858,18638
2025-01-10 12:00:00,1.10859,1.10897,1.10584,1.10758,27370
2025-01-10 16:00:00,1.10759,1.10805,1.10583,1.10625,55080
2025-01-10 20:00:00,1.10626,1.10688,1.1052,1.10594,20636
2025-01-13 00:00:00,1.10468,1.10681,1.10405,1.10636,14751
2025-01-13 04:00:00,1.10635,1.10654,1.10454,1.10539,17623
2025-01-13 08:00:00,1.10538,1.1078,1.10538,1.10711,27617
2025-01-13 12:00:00,1.1071,1.10782,1.10662,1.10682,26600
2025-01-13 16:00:00,1.1068,1.10846,1.10671,1.10814,34612
2025-01-13 20:00:00,1.10815,1.10825,1.10586,1.10633,15513
2025-01-14 00:00:00,1.10627,1.10665,1.10274,1.1033,19518
2025-01-14 04:00:00,1.10328,1.10435,1.10299,1.10325,15407
2025-01-14 08:00:00,1.10325,1.10355,1.10205,1.10321,25880
2025-01-14 12:00:00,1.10322,1.10473,1.1026,1.10428,26900
2025-01-14 16:00:00,1.1043,1.10605,1.10411,1.10581,41078
2025-01-14 20:00:00,1.10575,1.1059,1.1048,1.10513,14147
2025-01-15 00:00:00,1.10508,1.1055,1.10266,1.10418,9875
2025-01-15 04:00:00,1.10417,1.10543,1.1038,1.10531,11558
2025-01-15 08:00:00,1.10531,1.10563,1.10389,1.10452,21459
2025-01-15 12:00:00,1.10452,1.1064,1.10182,1.10562,25482
2025-01-15 16:00:00,1.10562,1.1084,1.10548,1.10825,46073
2025-01-15 20:00:00,1.1083,1.10934,1.10811,1.10855,12689
2025-01-16 00:00:00,1.10866,1.10946,1.1059,1.10733,14853
2025-01-16 04:00:00,1.10731,1.10788,1.10594,1.10681,16887
2025-01-16 08:00:00,1.10682,1.10933,1.10671,1.10879,21734
2025-01-16 12:00:00,1.10878,1.11,1.10775,1.11,24574
2025-01-16 16:00:00,1.11001,1.11029,1.10725,1.10757,44845
2025-01-16 20:00:00,1.10753,1.10798,1.10724,1.1078,15196
