Datetime,Open,High,Low,Close,Volume
2022-01-02 00:00:00+00:00,0.840305,0.84124,0.8403,0.8406,0
2022-01-03 00:00:00+00:00,0.8405050000000001,0.8419,0.8374550000000001,0.83795,0
2022-01-05 00:00:00+00:00,0.83578,0.83725,0.8355,0.8357300000000001,0
2022-01-06 00:00:00+00:00,0.835535,0.836465,0.834565,0.83473,0
2022-01-07 00:00:00+00:00,0.83421,0.8347800000000001,0.83399,0.834195,0
2022-01-11 00:00:00+00:00,0.8343700000000001,0.8344750000000001,0.8338,0.833855,0
2022-01-13 00:00:00+00:00,0.834605,0.835415,0.833655,0.8346899999999999,0
2022-01-14 00:00:00+00:00,0.8342849999999999,0.835215,0.834245,0.83497,0
2022-01-17 00:00:00+00:00,0.83445,0.836035,0.834345,0.835845,0
2022-01-18 00:00:00+00:00,0.8327450000000001,0.8331649999999999,0.83266,0.833105,0
2022-01-20 00:00:00+00:00,0.83283,0.8339,0.832435,0.8333699999999999,0
2022-01-21 00:00:00+00:00,0.832025,0.8322849999999999,0.83185,0.8320350000000001,0
2022-01-24 00:00:00+00:00,0.8358650000000001,0.84111,0.8356399999999999,0.839615,0
2022-01-25 00:00:00+00:00,0.83924,0.8392850000000001,0.838535,0.838625,0
2022-01-26 00:00:00+00:00,0.8365499999999999,0.8370599999999999,0.835215,0.8356,0
2022-01-27 00:00:00+00:00,0.8350949999999999,0.835475,0.832255,0.8327450000000001,0
2022-01-28 00:00:00+00:00,0.831485,0.833415,0.8311949999999999,0.8334,0
2022-02-01 00:00:00+00:00,0.835435,0.8358,0.8333200000000001,0.833515,0
2022-02-03 00:00:00+00:00,0.8330150000000001,0.8368899999999999,0.830705,0.8368899999999999,0
2022-02-04 00:00:00+00:00,0.84224,0.846625,0.842195,0.845825,0
2022-02-07 00:00:00+00:00,0.844935,0.84555,0.844595,0.84517,0
2022-02-08 00:00:00+00:00,0.841645,0.843135,0.84153,0.84307,0
2022-02-09 00:00:00+00:00,0.8422799999999999,0.84282,0.8418300000000001,0.8418650000000001,0
2022-02-10 00:00:00+00:00,0.8432,0.8436699999999999,0.8415950000000001,0.842225,0
2022-02-11 00:00:00+00:00,0.8414550000000001,0.841765,0.83839,0.83927,0
2022-02-14 00:00:00+00:00,0.83696,0.837465,0.836385,0.836415,0
2022-02-15 00:00:00+00:00,0.83728,0.839885,0.8368,0.839065,0
2022-02-17 00:00:00+00:00,0.835045,0.83524,0.833935,0.8341449999999999,0
2022-02-18 00:00:00+00:00,0.83509,0.835395,0.834865,0.83497,0
2022-02-21 00:00:00+00:00,0.83282,0.83323,0.83242,0.832965,0
2022-02-22 00:00:00+00:00,0.83358,0.83758,0.833545,0.8336,0
2022-02-23 00:00:00+00:00,0.832965,0.83483,0.83257,0.834695,0
2022-02-24 00:00:00+00:00,0.834135,0.8366100000000001,0.832185,0.83607,0
2022-02-25 00:00:00+00:00,0.83997,0.8402499999999999,0.837955,0.840025,0
2022-02-28 00:00:00+00:00,0.8354699999999999,0.836695,0.834945,0.83578,0
2022-03-03 00:00:00+00:00,0.8292299999999999,0.82933,0.82885,0.828865,0
2022-03-07 00:00:00+00:00,0.8245750000000001,0.824585,0.822155,0.8234950000000001,0
2022-03-08 00:00:00+00:00,0.8297950000000001,0.8340099999999999,0.8281700000000001,0.83263,0
2022-03-09 00:00:00+00:00,0.833465,0.8395950000000001,0.83306,0.83935,0
2022-03-10 00:00:00+00:00,0.8398950000000001,0.8399650000000001,0.83857,0.83865,0
2022-03-11 00:00:00+00:00,0.83942,0.83947,0.836795,0.8379650000000001,0
2022-03-14 00:00:00+00:00,0.841905,0.8421099999999999,0.840405,0.8405750000000001,0
2022-03-15 00:00:00+00:00,0.841815,0.8423849999999999,0.8416250000000001,0.8419399999999999,0
2022-03-16 00:00:00+00:00,0.839015,0.840005,0.83836,0.838785,0
2022-03-18 00:00:00+00:00,0.83845,0.83873,0.8381000000000001,0.8385549999999999,0
2022-03-21 00:00:00+00:00,0.83927,0.839555,0.83909,0.83937,0
2022-03-22 00:00:00+00:00,0.83239,0.832735,0.830975,0.8322050000000001,0
2022-03-23 00:00:00+00:00,0.83382,0.833835,0.8330299999999999,0.83361,0
2022-03-24 00:00:00+00:00,0.833585,0.83421,0.8323050000000001,0.834125,0
2022-03-25 00:00:00+00:00,0.83509,0.8356250000000001,0.83458,0.83487,0
2022-03-28 00:00:00+00:00,0.83848,0.8397049999999999,0.838035,0.838495,0
2022-03-29 00:00:00+00:00,0.84353,0.847125,0.84317,0.847125,0
2022-03-30 00:00:00+00:00,0.8490150000000001,0.849275,0.84752,0.84754,0
2022-03-31 00:00:00+00:00,0.849575,0.850545,0.849485,0.850275,0
2022-04-01 00:00:00+00:00,0.842875,0.843225,0.84227,0.84228,0
2022-04-03 00:00:00+00:00,0.842195,0.842875,0.84209,0.842715,0
2022-04-04 00:00:00+00:00,0.837535,0.837715,0.83688,0.836935,0
2022-04-05 00:00:00+00:00,0.8357399999999999,0.83604,0.833465,0.83413,0
2022-04-06 00:00:00+00:00,0.8331550000000001,0.83413,0.8328949999999999,0.83403,0
2022-04-07 00:00:00+00:00,0.831985,0.832265,0.8313950000000001,0.832045,0
