Datetime,Open,High,Low,Close,Volume
2022-04-26 14:00:00,1.91618,1.91679,1.915,1.91589,834
2022-04-26 14:15:00,1.91589,1.91611,1.91303,1.91368,1008
2022-04-26 14:30:00,1.91368,1.91453,1.91324,1.91379,881
2022-04-26 14:45:00,1.91379,1.91432,1.91282,1.91319,995
2022-04-26 15:00:00,1.91329,1.91429,1.91271,1.91359,753
2022-04-26 15:15:00,1.9135,1.91486,1.91283,1.91473,792
2022-04-26 15:30:00,1.91474,1.91603,1.91405,1.91536,1189
2022-04-26 15:45:00,1.91541,1.91654,1.915,1.91604,1061
2022-04-26 16:00:00,1.91604,1.91756,1.91561,1.91719,842
2022-04-26 16:15:00,1.91716,1.91743,1.91576,1.9171,1173
2022-04-26 16:30:00,1.91709,1.91719,1.91524,1.91678,1592
2022-04-26 16:45:00,1.91679,1.91954,1.91669,1.91899,1310
2022-04-26 17:00:00,1.91899,1.91919,1.91659,1.91702,1378
2022-04-26 17:15:00,1.91698,1.91794,1.91676,1.91712,1349
2022-04-26 17:30:00,1.9172,1.91729,1.91389,1.91479,1438
2022-04-26 17:45:00,1.91479,1.91551,1.91356,1.9153,1601
2022-04-26 18:00:00,1.91524,1.91672,1.91496,1.91502,1202
2022-04-26 18:15:00,1.91502,1.91685,1.91478,1.91559,983
2022-04-26 18:30:00,1.91553,1.91691,1.91553,1.91671,784
2022-04-26 18:45:00,1.91671,1.91709,1.91559,1.9168,685
2022-04-26 19:00:00,1.91681,1.91689,1.91475,1.9149,953
2022-04-26 19:15:00,1.9149,1.91497,1.91339,1.91409,771
2022-04-26 19:30:00,1.91409,1.91415,1.91259,1.91269,580
2022-04-26 19:45:00,1.91271,1.91423,1.9127,1.91365,1027
2022-04-26 20:00:00,1.91359,1.91499,1.91352,1.91479,517
2022-04-26 20:15:00,1.91473,1.91509,1.91369,1.91459,480
2022-04-26 20:30:00,1.91459,1.91479,1.91379,1.91399,366
2022-04-26 20:45:00,1.91399,1.91419,1.91292,1.91314,522
2022-04-26 21:00:00,1.91313,1.91329,1.91239,1.91249,520
2022-04-26 21:15:00,1.91249,1.91351,1.91219,1.91311,518
2022-04-26 21:30:00,1.91319,1.91379,1.91259,1.91319,468
2022-04-26 21:45:00,1.91319,1.91339,1.91214,1.91278,416
2022-04-26 22:00:00,1.91224,1.91401,1.91224,1.91373,468
2022-04-26 22:15:00,1.91373,1.91424,1.91348,1.91408,631
2022-04-26 22:30:00,1.91408,1.91518,1.91368,1.91501,568
2022-04-26 22:45:00,1.91493,1.91552,1.91408,1.91552,610
2022-04-26 23:00:00,1.91553,1.91558,1.91438,1.91538,513
2022-04-26 23:15:00,1.91538,1.91629,1.91488,1.91598,310
2022-04-26 23:30:00,1.91598,1.91638,1.91513,1.91548,298
2022-04-26 23:45:00,1.91538,1.91618,1.91518,1.91578,254
2022-04-27 00:00:00,1.91536,1.91586,1.91496,1.91576,33
2022-04-27 00:15:00,1.91576,1.91636,1.91538,1.91558,381
2022-04-27 00:30:00,1.91558,1.91636,1.91532,1.91546,93
2022-04-27 00:45:00,1.91546,1.91586,1.9148,1.91556,53
2022-04-27 01:00:00,1.91556,1.91581,1.91435,1.91531,284
2022-04-27 01:15:00,1.91531,1.91578,1.91362,1.91398,462
2022-04-27 01:30:00,1.91394,1.91509,1.91384,1.9147,463
2022-04-27 01:45:00,1.9147,1.91491,1.91385,1.91463,275
2022-04-27 02:00:00,1.91463,1.91475,1.91378,1.91388,459
2022-04-27 02:15:00,1.91388,1.91418,1.91328,1.91348,258
2022-04-27 02:30:00,1.91348,1.91392,1.91318,1.91386,367
2022-04-27 02:45:00,1.91382,1.91382,1.91298,1.91368,286
2022-04-27 03:00:00,1.91368,1.91403,1.91269,1.91288,715
2022-04-27 03:15:00,1.91286,1.91337,1.91225,1.91322,684
2022-04-27 03:30:00,1.91322,1.91481,1.91318,1.91459,630
2022-04-27 03:45:00,1.91456,1.91592,1.91409,1.91557,1000
2022-04-27 04:00:00,1.91557,1.91595,1.9142,1.91434,1131
2022-04-27 04:15:00,1.91434,1.91434,1.91222,1.91235,1165
2022-04-27 04:30:00,1.91235,1.91565,1.91054,1.91554,1394
2022-04-27 04:45:00,1.91552,1.91608,1.91453,1.91478,1006
2022-04-27 05:00:00,1.91488,1.91734,1.91478,1.91704,1126
2022-04-27 05:15:00,1.91703,1.91746,1.91626,1.91668,1281
2022-04-27 05:30:00,1.91669,1.9172,1.91578,1.91609,1206
2022-04-27 05:45:00,1.91608,1.91656,1.91549,1.91602,1201
2022-04-27 06:00:00,1.91587,1.91629,1.91491,1.91588,856
2022-04-27 06:15:00,1.91588,1.9163,1.91415,1.9144,739
2022-04-27 06:30:00,1.91439,1.91508,1.91418,1.91504,810
2022-04-27 06:45:00,1.91503,1.91689,1.91499,1.9167,815
2022-04-27 07:00:00,1.9167,1.9167,1.91484,1.9151,798
2022-04-27 07:15:00,1.9151,1.91569,1.91474,1.91538,491
2022-04-27 07:30:00,1.91538,1.91588,1.91495,1.915,483
2022-04-27 07:45:00,1.915,1.91502,1.91233,1.91241,796
2022-04-27 08:00:00,1.91242,1.91291,1.91089,1.91089,888
2022-04-27 08:15:00,1.9109,1.91207,1.91069,1.9116,802
2022-04-27 08:30:00,1.9116,1.91248,1.91118,1.91208,378
2022-04-27 08:45:00,1.91208,1.91362,1.91208,1.91353,707
2022-04-27 09:00:00,1.91353,1.91514,1.91284,1.91379,1413
2022-04-27 09:15:00,1.91379,1.91439,1.91269,1.91279,957
2022-04-27 09:30:00,1.91279,1.91422,1.9125,1.91348,1256
2022-04-27 09:45:00,1.91351,1.91402,1.91216,1.91269,1052
2022-04-27 10:00:00,1.9126,1.91553,1.9126,1.91386,1122
2022-04-27 10:15:00,1.91386,1.91576,1.91309,1.91432,1465
2022-04-27 10:30:00,1.91432,1.91486,1.91319,1.91347,1900
2022-04-27 10:45:00,1.91347,1.91413,1.91109,1.9121,1373
2022-04-27 11:00:00,1.91206,1.91313,1.91167,1.91185,1326
2022-04-27 11:15:00,1.91188,1.91249,1.91068,1.91134,1111
2022-04-27 11:30:00,1.91134,1.91179,1.90963,1.91005,1103
2022-04-27 11:45:00,1.91001,1.91047,1.9081,1.90845,1398
2022-04-27 12:00:00,1.90845,1.91235,1.90801,1.91215,1333
2022-04-27 12:15:00,1.91215,1.91462,1.91154,1.91369,1156
2022-04-27 12:30:00,1.91369,1.9165,1.91356,1.91615,1021
2022-04-27 12:45:00,1.91617,1.91691,1.91389,1.91418,847
2022-04-27 13:00:00,1.91418,1.91532,1.91283,1.91314,1130
2022-04-27 13:15:00,1.91314,1.91397,1.91262,1.91393,805
2022-04-27 13:30:00,1.91393,1.9142,1.91131,1.91137,766
