Datetime,Open,High,Low,Close,Volume
2022-04-26 14:00:00,0.84072,0.84116,0.84064,0.8407,776
2022-04-26 14:15:00,0.8407,0.84169,0.84068,0.84147,657
2022-04-26 14:30:00,0.84146,0.84198,0.84125,0.84198,599
2022-04-26 14:45:00,0.84197,0.84198,0.84099,0.84115,808
2022-04-26 15:00:00,0.84116,0.8416,0.84116,0.84137,784
2022-04-26 15:15:00,0.84137,0.84158,0.84117,0.84138,726
2022-04-26 15:30:00,0.84136,0.84195,0.84132,0.84169,988
2022-04-26 15:45:00,0.84169,0.84236,0.84155,0.84214,1158
2022-04-26 16:00:00,0.84213,0.84219,0.84102,0.8412,820
2022-04-26 16:15:00,0.8412,0.84258,0.84116,0.84224,1070
2022-04-26 16:30:00,0.84224,0.84244,0.84174,0.84197,1094
2022-04-26 16:45:00,0.84198,0.84208,0.84148,0.84154,931
2022-04-26 17:00:00,0.84155,0.8424,0.84137,0.84239,1137
2022-04-26 17:15:00,0.8424,0.84345,0.84226,0.84331,1033
2022-04-26 17:30:00,0.84331,0.84394,0.8428,0.84296,1477
2022-04-26 17:45:00,0.84297,0.84411,0.84273,0.84398,1681
2022-04-26 18:00:00,0.844,0.84411,0.84342,0.84407,1376
2022-04-26 18:15:00,0.84406,0.84448,0.84365,0.84446,1073
2022-04-26 18:30:00,0.84447,0.84461,0.84404,0.84443,925
2022-04-26 18:45:00,0.84442,0.84504,0.84437,0.84495,796
2022-04-26 19:00:00,0.84494,0.84531,0.84483,0.8452,768
2022-04-26 19:15:00,0.8452,0.8453,0.84502,0.84511,560
2022-04-26 19:30:00,0.84511,0.84561,0.84504,0.8453,614
2022-04-26 19:45:00,0.84529,0.84565,0.84518,0.84519,615
2022-04-26 20:00:00,0.84518,0.84547,0.84511,0.84541,673
2022-04-26 20:15:00,0.84541,0.84589,0.84532,0.84544,614
2022-04-26 20:30:00,0.84542,0.84556,0.8453,0.84539,347
2022-04-26 20:45:00,0.84539,0.8458,0.8453,0.84567,414
2022-04-26 21:00:00,0.84567,0.84587,0.84547,0.84548,713
2022-04-26 21:15:00,0.84549,0.84557,0.84517,0.84548,617
2022-04-26 21:30:00,0.84548,0.84559,0.84532,0.84541,493
2022-04-26 21:45:00,0.84542,0.84572,0.84531,0.84568,545
2022-04-26 22:00:00,0.84568,0.84582,0.84557,0.84568,469
2022-04-26 22:15:00,0.84567,0.84585,0.84551,0.84555,374
2022-04-26 22:30:00,0.84554,0.8457,0.84537,0.84537,458
2022-04-26 22:45:00,0.8454,0.8457,0.84539,0.84548,463
2022-04-26 23:00:00,0.84549,0.84572,0.84545,0.84559,476
2022-04-26 23:15:00,0.8456,0.84572,0.84549,0.84567,321
2022-04-26 23:30:00,0.84567,0.84626,0.84567,0.84618,275
2022-04-26 23:45:00,0.84618,0.84621,0.84569,0.84582,428
2022-04-27 00:00:00,0.84533,0.84553,0.84501,0.84547,46
2022-04-27 00:15:00,0.84565,0.84576,0.84543,0.8456,143
2022-04-27 00:30:00,0.84559,0.84587,0.84556,0.84586,47
2022-04-27 00:45:00,0.84585,0.84606,0.84585,0.84594,289
2022-04-27 01:00:00,0.846,0.84622,0.84567,0.84603,251
2022-04-27 01:15:00,0.84604,0.84673,0.84587,0.84635,523
2022-04-27 01:30:00,0.84636,0.84642,0.84609,0.84624,382
2022-04-27 01:45:00,0.84622,0.84634,0.84617,0.84634,277
2022-04-27 02:00:00,0.84635,0.84639,0.84615,0.84636,298
2022-04-27 02:15:00,0.84636,0.84636,0.84603,0.84615,283
2022-04-27 02:30:00,0.84616,0.84616,0.84589,0.84589,245
2022-04-27 02:45:00,0.84588,0.84598,0.84568,0.84588,357
2022-04-27 03:00:00,0.84584,0.84606,0.8458,0.84602,385
2022-04-27 03:15:00,0.84601,0.84619,0.84594,0.84615,366
2022-04-27 03:30:00,0.84614,0.84618,0.84605,0.84612,253
2022-04-27 03:45:00,0.84612,0.84613,0.84594,0.84603,419
2022-04-27 04:00:00,0.84603,0.84612,0.84584,0.84588,357
2022-04-27 04:15:00,0.84588,0.84588,0.84566,0.84571,364
2022-04-27 04:30:00,0.8457,0.84612,0.84557,0.84585,685
2022-04-27 04:45:00,0.84584,0.84601,0.84574,0.84601,351
2022-04-27 05:00:00,0.84598,0.84636,0.84593,0.84636,516
2022-04-27 05:15:00,0.84637,0.84644,0.84609,0.84609,375
2022-04-27 05:30:00,0.84609,0.8461,0.8458,0.84582,241
2022-04-27 05:45:00,0.84582,0.84597,0.84524,0.84533,421
2022-04-27 06:00:00,0.84533,0.84582,0.84533,0.84576,537
2022-04-27 06:15:00,0.84576,0.84589,0.84572,0.84584,425
2022-04-27 06:30:00,0.84584,0.84589,0.84565,0.84588,284
2022-04-27 06:45:00,0.84586,0.84604,0.8458,0.84583,266
2022-04-27 07:00:00,0.84582,0.846,0.84582,0.84588,352
2022-04-27 07:15:00,0.84587,0.84607,0.84587,0.84606,382
2022-04-27 07:30:00,0.84605,0.84622,0.84596,0.84605,208
2022-04-27 07:45:00,0.84606,0.84625,0.84598,0.84621,254
2022-04-27 08:00:00,0.84619,0.8463,0.84598,0.84608,399
2022-04-27 08:15:00,0.84609,0.84614,0.84579,0.84582,365
2022-04-27 08:30:00,0.84579,0.84586,0.84565,0.84577,257
2022-04-27 08:45:00,0.84577,0.84587,0.84555,0.8457,328
2022-04-27 09:00:00,0.84567,0.84586,0.84423,0.84425,923
2022-04-27 09:15:00,0.84425,0.84456,0.84406,0.84442,770
2022-04-27 09:30:00,0.84442,0.84462,0.84382,0.84447,878
2022-04-27 09:45:00,0.84447,0.84534,0.84443,0.84464,957
2022-04-27 10:00:00,0.84462,0.8457,0.84428,0.84522,1212
2022-04-27 10:15:00,0.8452,0.84523,0.84367,0.84421,1317
2022-04-27 10:30:00,0.84422,0.84516,0.84418,0.84482,1348
2022-04-27 10:45:00,0.84482,0.84524,0.8446,0.84496,1069
2022-04-27 11:00:00,0.84498,0.84498,0.84445,0.84446,965
2022-04-27 11:15:00,0.84444,0.84485,0.84417,0.8445,813
