Datetime,Open,High,Low,Close,Volume
2022-04-26 14:00:00,1.76306,1.76399,1.76267,1.76321,1265
2022-04-26 14:15:00,1.76323,1.76368,1.76114,1.76198,1172
2022-04-26 14:30:00,1.76198,1.76286,1.76153,1.76211,1319
2022-04-26 14:45:00,1.76212,1.76294,1.76116,1.76146,1530
2022-04-26 15:00:00,1.76149,1.76288,1.76142,1.76245,1631
2022-04-26 15:15:00,1.76246,1.76265,1.76112,1.76257,1374
2022-04-26 15:30:00,1.76257,1.76401,1.76156,1.76331,1797
2022-04-26 15:45:00,1.76332,1.76425,1.763,1.76396,1831
2022-04-26 16:00:00,1.76395,1.76537,1.76351,1.76463,1563
2022-04-26 16:15:00,1.76463,1.76536,1.76339,1.7653,1847
2022-04-26 16:30:00,1.76526,1.76549,1.76358,1.76487,2316
2022-04-26 16:45:00,1.76488,1.76774,1.76488,1.76731,1991
2022-04-26 17:00:00,1.76731,1.76772,1.76538,1.76565,1983
2022-04-26 17:15:00,1.76561,1.76815,1.76545,1.767,2040
2022-04-26 17:30:00,1.76699,1.76736,1.76386,1.76492,2537
2022-04-26 17:45:00,1.76493,1.76525,1.7625,1.76401,2543
2022-04-26 18:00:00,1.76393,1.76611,1.76391,1.76426,2285
2022-04-26 18:15:00,1.76427,1.76534,1.76351,1.76399,1899
2022-04-26 18:30:00,1.76397,1.76475,1.76344,1.76455,1594
2022-04-26 18:45:00,1.76455,1.7663,1.76385,1.76602,1480
2022-04-26 19:00:00,1.766,1.76601,1.76299,1.76318,1732
2022-04-26 19:15:00,1.76316,1.76326,1.76176,1.76257,1352
2022-04-26 19:30:00,1.76257,1.76257,1.76132,1.76146,1261
2022-04-26 19:45:00,1.76146,1.7624,1.76143,1.76184,1263
2022-04-26 20:00:00,1.76179,1.76318,1.76162,1.76316,1630
2022-04-26 20:15:00,1.76315,1.76354,1.76255,1.7632,1114
2022-04-26 20:30:00,1.76324,1.76342,1.76216,1.76227,1120
2022-04-26 20:45:00,1.76224,1.76224,1.76094,1.76105,1306
2022-04-26 21:00:00,1.76105,1.76139,1.76006,1.76035,1374
2022-04-26 21:15:00,1.7603,1.76139,1.76006,1.7611,1448
2022-04-26 21:30:00,1.76116,1.7617,1.7602,1.76135,1563
2022-04-26 21:45:00,1.76136,1.76165,1.76058,1.76164,1301
2022-04-26 22:00:00,1.76159,1.76312,1.76147,1.76299,1274
2022-04-26 22:15:00,1.76299,1.76336,1.76281,1.76325,1073
2022-04-26 22:30:00,1.76326,1.76396,1.76291,1.76375,1003
2022-04-26 22:45:00,1.76367,1.76389,1.76291,1.76379,1437
2022-04-26 23:00:00,1.76379,1.76387,1.76239,1.7636,1748
2022-04-26 23:15:00,1.7636,1.76537,1.76332,1.76522,797
2022-04-26 23:30:00,1.76522,1.7661,1.76507,1.76542,742
2022-04-26 23:45:00,1.76545,1.76551,1.76492,1.76526,595
2022-04-27 00:00:00,1.7651,1.76531,1.76451,1.76475,43
2022-04-27 00:15:00,1.76475,1.76572,1.76428,1.76529,71
2022-04-27 00:30:00,1.76529,1.76591,1.76483,1.76517,89
2022-04-27 00:45:00,1.76517,1.76528,1.76484,1.765,130
2022-04-27 01:00:00,1.76495,1.76541,1.76404,1.7645,403
2022-04-27 01:15:00,1.7645,1.76499,1.76231,1.76242,651
2022-04-27 01:30:00,1.76248,1.76359,1.76246,1.76292,458
2022-04-27 01:45:00,1.76292,1.76381,1.76282,1.76371,274
2022-04-27 02:00:00,1.76371,1.76377,1.76215,1.76221,421
2022-04-27 02:15:00,1.76221,1.76255,1.7616,1.76176,365
2022-04-27 02:30:00,1.76176,1.76235,1.76125,1.76235,485
2022-04-27 02:45:00,1.76235,1.76235,1.76125,1.76168,509
2022-04-27 03:00:00,1.76166,1.76225,1.76042,1.76055,745
2022-04-27 03:15:00,1.76057,1.76186,1.75984,1.76154,860
2022-04-27 03:30:00,1.76158,1.76355,1.76158,1.76315,713
2022-04-27 03:45:00,1.76313,1.76445,1.76256,1.76365,1031
2022-04-27 04:00:00,1.76369,1.76396,1.76169,1.76169,959
2022-04-27 04:15:00,1.7617,1.7617,1.75939,1.75968,1118
2022-04-27 04:30:00,1.75948,1.75954,1.75484,1.75839,1908
2022-04-27 04:45:00,1.75839,1.75893,1.75659,1.75753,1376
2022-04-27 05:00:00,1.75758,1.76083,1.75758,1.76043,1192
2022-04-27 05:15:00,1.76042,1.7615,1.75978,1.76009,971
2022-04-27 05:30:00,1.76009,1.76071,1.75883,1.75888,1129
2022-04-27 05:45:00,1.75887,1.7592,1.75665,1.75665,1222
2022-04-27 06:00:00,1.75651,1.75697,1.75549,1.75565,880
2022-04-27 06:15:00,1.75565,1.75622,1.75466,1.75494,709
2022-04-27 06:30:00,1.75493,1.75604,1.75447,1.75597,694
2022-04-27 06:45:00,1.75597,1.75749,1.75589,1.75617,683
2022-04-27 07:00:00,1.75617,1.75648,1.75507,1.75549,632
2022-04-27 07:15:00,1.75549,1.75584,1.75465,1.75561,577
2022-04-27 07:30:00,1.75567,1.7566,1.7555,1.75553,771
2022-04-27 07:45:00,1.75555,1.75562,1.75177,1.7519,614
2022-04-27 08:00:00,1.7519,1.75272,1.75132,1.75148,763
2022-04-27 08:15:00,1.75148,1.75299,1.7514,1.75263,1058
2022-04-27 08:30:00,1.75263,1.75349,1.75184,1.75329,865
2022-04-27 08:45:00,1.75329,1.75469,1.75327,1.7543,873
2022-04-27 09:00:00,1.75423,1.75573,1.75401,1.75487,1748
2022-04-27 09:15:00,1.7549,1.75551,1.75312,1.75323,1641
2022-04-27 09:30:00,1.75317,1.75487,1.75224,1.75384,1663
2022-04-27 09:45:00,1.75387,1.75504,1.75298,1.75374,1625
2022-04-27 10:00:00,1.75382,1.75685,1.75382,1.75596,2154
2022-04-27 10:15:00,1.75596,1.75887,1.75573,1.75744,2265
2022-04-27 10:30:00,1.75743,1.75773,1.75489,1.75587,2130
2022-04-27 10:45:00,1.75587,1.75661,1.75511,1.75563,1821
2022-04-27 11:00:00,1.75563,1.75819,1.75563,1.75593,1903
2022-04-27 11:15:00,1.75594,1.75711,1.7552,1.75671,1519
2022-04-27 11:30:00,1.7567,1.75838,1.75478,1.75523,1525
2022-04-27 11:45:00,1.75522,1.75597,1.75332,1.75381,1790
2022-04-27 12:00:00,1.75381,1.75644,1.75297,1.75601,1520
2022-04-27 12:15:00,1.75601,1.75807,1.75568,1.75759,1408
2022-04-27 12:30:00,1.75759,1.76157,1.75755,1.76126,1414
2022-04-27 12:45:00,1.76126,1.76159,1.75989,1.76011,1223
2022-04-27 13:00:00,1.76011,1.76137,1.75949,1.76061,1373
2022-04-27 13:15:00,1.76061,1.76133,1.76037,1.7613,1213
2022-04-27 13:30:00,1.7613,1.76174,1.7603,1.76034,1030
2022-04-27 13:45:00,1.76034,1.76071,1.75851,1.75895,1506
2022-04-27 14:00:00,1.75904,1.76053,1.75904,1.75992,1325
2022-04-27 14:15:00,1.75992,1.76092,1.75968,1.76082,1345
2022-04-27 14:30:00,1.76081,1.76127,1.76001,1.76072,1401
2022-04-27 14:45:00,1.7607,1.76117,1.75961,1.76074,1438
2022-04-27 15:00:00,1.76073,1.76104,1.75993,1.76065,1648
2022-04-27 15:15:00,1.76065,1.76282,1.75996,1.76183,1493
2022-04-27 15:30:00,1.76184,1.76196,1.75845,1.75856,1862
2022-04-27 15:45:00,1.75857,1.76079,1.75857,1.76041,1763
2022-04-27 16:00:00,1.7604,1.76192,1.75996,1.76109,1749
2022-04-27 16:15:00,1.76109,1.76339,1.76029,1.76319,1658
2022-04-27 16:30:00,1.76315,1.76375,1.7609,1.76092,2393
2022-04-27 16:45:00,1.76092,1.76187,1.75963,1.76024,2206
2022-04-27 17:00:00,1.76023,1.76145,1.75907,1.75966,2449
2022-04-27 17:15:00,1.75967,1.76275,1.75962,1.76234,2302
2022-04-27 17:30:00,1.76231,1.76234,1.75998,1.76043,2333
2022-04-27 17:45:00,1.76042,1.76092,1.75862,1.75972,2289
2022-04-27 18:00:00,1.75959,1.76128,1.75856,1.76023,2361
2022-04-27 18:15:00,1.76023,1.76128,1.75897,1.75968,2039
2022-04-27 18:30:00,1.75963,1.76077,1.75963,1.76064,1842
2022-04-27 18:45:00,1.76065,1.76161,1.76035,1.76083,1644
2022-04-27 19:00:00,1.76081,1.76188,1.75924,1.75952,1790
2022-04-27 19:15:00,1.75952,1.75984,1.75877,1.75908,1666
2022-04-27 19:30:00,1.75906,1.75925,1.75802,1.75831,1478
2022-04-27 19:45:00,1.75827,1.76002,1.75803,1.75967,1423
2022-04-27 20:00:00,1.75966,1.76052,1.7589,1.76027,1938
2022-04-27 20:15:00,1.76023,1.76041,1.75934,1.75963,1382
2022-04-27 20:30:00,1.75961,1.75995,1.75868,1.75879,1645
2022-04-27 20:45:00,1.75879,1.75895,1.75796,1.75798,1600
2022-04-27 21:00:00,1.75797,1.75952,1.75792,1.75905,1407
2022-04-27 21:15:00,1.75907,1.76034,1.75879,1.76033,1525
2022-04-27 21:30:00,1.76048,1.7605,1.75931,1.75947,1649
