Datetime,Open,High,Low,Close,Volume
2022-01-02 22:00:00+00:00,0.840305,0.84075,0.8403,0.84075,0
2022-01-02 22:15:00+00:00,0.840735,0.840985,0.84073,0.840805,0
2022-01-02 22:30:00+00:00,0.8407549999999999,0.840885,0.8404050000000001,0.84048,0
2022-01-02 22:45:00+00:00,0.84049,0.84124,0.84049,0.8406,0
2022-01-03 12:00:00+00:00,0.8405050000000001,0.840735,0.84015,0.84071,0
2022-01-03 12:15:00+00:00,0.840705,0.8407800000000001,0.84043,0.840615,0
2022-01-03 12:30:00+00:00,0.84061,0.840805,0.840255,0.84067,0
2022-01-03 12:45:00+00:00,0.84065,0.84104,0.84045,0.84099,0
2022-01-03 13:00:00+00:00,0.84101,0.84137,0.84072,0.84137,0
2022-01-03 13:15:00+00:00,0.8413649999999999,0.8419,0.841095,0.8416699999999999,0
2022-01-03 13:30:00+00:00,0.841665,0.841855,0.8412649999999999,0.84149,0
2022-01-03 13:45:00+00:00,0.84149,0.841765,0.8413,0.84161,0
2022-01-03 18:00:00+00:00,0.8376,0.83777,0.8374550000000001,0.8375349999999999,0
2022-01-03 18:15:00+00:00,0.83756,0.83788,0.8375,0.83779,0
2022-01-03 18:30:00+00:00,0.83778,0.83788,0.8376399999999999,0.83788,0
2022-01-03 18:45:00+00:00,0.837885,0.83795,0.8377,0.83795,0
2022-01-05 14:00:00+00:00,0.83578,0.836075,0.8356,0.83589,0
2022-01-05 14:15:00+00:00,0.835895,0.836375,0.835895,0.8361700000000001,0
2022-01-05 14:30:00+00:00,0.836165,0.836615,0.83579,0.836275,0
2022-01-05 14:45:00+00:00,0.836275,0.836825,0.83621,0.836765,0
2022-01-05 15:00:00+00:00,0.83676,0.83725,0.83657,0.8368,0
2022-01-05 15:15:00+00:00,0.836785,0.8368249999999999,0.83603,0.836415,0
2022-01-05 15:30:00+00:00,0.836435,0.836595,0.8362,0.83631,0
2022-01-05 15:45:00+00:00,0.8363,0.83632,0.8355,0.8357300000000001,0
2022-01-06 13:00:00+00:00,0.835535,0.83601,0.835535,0.83594,0
2022-01-06 13:15:00+00:00,0.8359650000000001,0.836465,0.83568,0.836195,0
2022-01-06 13:30:00+00:00,0.836175,0.836455,0.835345,0.8355049999999999,0
2022-01-06 13:45:00+00:00,0.835495,0.83614,0.8354550000000001,0.8358,0
2022-01-06 18:00:00+00:00,0.83485,0.83497,0.834565,0.83469,0
2022-01-06 18:15:00+00:00,0.83469,0.83494,0.83461,0.83487,0
2022-01-06 18:30:00+00:00,0.8348599999999999,0.8349500000000001,0.834565,0.83468,0
2022-01-06 18:45:00+00:00,0.83468,0.83492,0.83468,0.83473,0
2022-01-07 12:00:00+00:00,0.83421,0.83449,0.834095,0.8341,0
2022-01-07 12:15:00+00:00,0.834085,0.834275,0.83399,0.83416,0
2022-01-07 12:30:00+00:00,0.83415,0.83477,0.83413,0.83477,0
2022-01-07 12:45:00+00:00,0.83476,0.8347800000000001,0.834055,0.834195,0
2022-01-11 04:00:00+00:00,0.8343700000000001,0.8344750000000001,0.83433,0.834365,0
2022-01-11 04:15:00+00:00,0.834375,0.834425,0.8342799999999999,0.83434,0
2022-01-11 04:30:00+00:00,0.834345,0.83446,0.8342799999999999,0.83439,0
2022-01-11 04:45:00+00:00,0.8343849999999999,0.8344499999999999,0.834325,0.83433,0
2022-01-11 20:00:00+00:00,0.834095,0.8342149999999999,0.8340000000000001,0.83401,0
2022-01-11 20:15:00+00:00,0.8340099999999999,0.834165,0.83397,0.834085,0
2022-01-11 20:30:00+00:00,0.834095,0.8342700000000001,0.833925,0.8341149999999999,0
2022-01-11 20:45:00+00:00,0.834105,0.834175,0.8338,0.833855,0
