Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-01-27 04:00:00+00:00,211.2760009765625,211.4510040283203,211.2740020751953,211.33799743652344,0,0.0,0.0
2026-01-27 04:15:00+00:00,211.33700561523438,211.4320068359375,211.26499938964844,211.30599975585938,0,0.0,0.0
2026-01-27 04:30:00+00:00,211.30499267578125,211.38699340820312,211.2570037841797,211.36099243164062,0,0.0,0.0
2026-01-27 04:45:00+00:00,211.35699462890625,211.44000244140625,211.33700561523438,211.39199829101562,0,0.0,0.0
2026-01-27 05:00:00+00:00,211.39999389648438,211.447998046875,211.34800720214844,211.39599609375,0,0.0,0.0
2026-01-27 05:15:00+00:00,211.3990020751953,211.4250030517578,211.32000732421875,211.33700561523438,0,0.0,0.0
2026-01-27 05:30:00+00:00,211.3280029296875,211.36099243164062,211.2469940185547,211.32200622558594,0,0.0,0.0
2026-01-27 05:45:00+00:00,211.3280029296875,211.33900451660156,211.26100158691406,211.3280029296875,0,0.0,0.0
2026-01-27 06:00:00+00:00,211.3249969482422,211.50100708007812,211.322998046875,211.49200439453125,0,0.0,0.0
2026-01-27 06:15:00+00:00,211.49200439453125,211.55799865722656,211.43699645996094,211.55299377441406,0,0.0,0.0
2026-01-27 06:30:00+00:00,211.54100036621094,211.59300231933594,211.4250030517578,211.43899536132812,0,0.0,0.0
2026-01-27 06:45:00+00:00,211.43800354003906,211.4530029296875,211.31900024414062,211.4239959716797,0,0.0,0.0
2026-01-27 07:00:00+00:00,211.41900634765625,211.49200439453125,211.35299682617188,211.48500061035156,0,0.0,0.0
2026-01-27 07:15:00+00:00,211.48199462890625,211.5709991455078,211.46099853515625,211.53700256347656,0,0.0,0.0
2026-01-27 07:30:00+00:00,211.5330047607422,211.6219940185547,211.5330047607422,211.5399932861328,0,0.0,0.0
2026-01-27 07:45:00+00:00,211.5399932861328,211.75599670410156,211.5279998779297,211.5800018310547,0,0.0,0.0
2026-01-27 08:00:00+00:00,211.5749969482422,211.58799743652344,211.45700073242188,211.4770050048828,0,0.0,0.0
2026-01-27 08:15:00+00:00,211.4720001220703,211.61399841308594,211.47000122070312,211.55499267578125,0,0.0,0.0
2026-01-27 08:30:00+00:00,211.55799865722656,211.66799926757812,211.52200317382812,211.58599853515625,0,0.0,0.0
2026-01-27 08:45:00+00:00,211.58399963378906,211.61900329589844,211.5,211.5500030517578,0,0.0,0.0
2026-01-27 09:00:00+00:00,211.5500030517578,211.5780029296875,211.39500427246094,211.39599609375,0,0.0,0.0
2026-01-27 09:15:00+00:00,211.39700317382812,211.48899841308594,211.36700439453125,211.4759979248047,0,0.0,0.0
2026-01-27 09:30:00+00:00,211.47000122070312,211.49099731445312,211.29800415039062,211.38400268554688,0,0.0,0.0
2026-01-27 09:45:00+00:00,211.38400268554688,211.38800048828125,209.76800537109375,210.61000061035156,0,0.0,0.0
2026-01-27 10:00:00+00:00,210.5959930419922,210.9969940185547,210.56500244140625,210.76199340820312,0,0.0,0.0
2026-01-27 10:15:00+00:00,210.76400756835938,210.95799255371094,210.65499877929688,210.8699951171875,0,0.0,0.0
2026-01-27 10:30:00+00:00,210.86199951171875,210.91099548339844,210.3800048828125,210.59100341796875,0,0.0,0.0
2026-01-27 10:45:00+00:00,210.58200073242188,210.71600341796875,210.51800537109375,210.66200256347656,0,0.0,0.0
2026-01-27 11:00:00+00:00,210.66900634765625,210.68800354003906,210.46299743652344,210.56500244140625,0,0.0,0.0
2026-01-27 11:15:00+00:00,210.5749969482422,210.70799255371094,210.51199340820312,210.53199768066406,0,0.0,0.0
2026-01-27 11:30:00+00:00,210.52699279785156,210.68899536132812,210.48199462890625,210.66200256347656,0,0.0,0.0
2026-01-27 11:45:00+00:00,210.66099548339844,210.822998046875,210.55599975585938,210.76800537109375,0,0.0,0.0
2026-01-27 12:00:00+00:00,210.76699829101562,210.822998046875,210.63800048828125,210.6820068359375,0,0.0,0.0
2026-01-27 12:15:00+00:00,210.6719970703125,210.76300048828125,210.5260009765625,210.71200561523438,0,0.0,0.0
2026-01-27 12:30:00+00:00,210.70199584960938,210.75100708007812,210.47300720214844,210.5659942626953,0,0.0,0.0
2026-01-27 12:45:00+00:00,210.56500244140625,210.7209930419922,210.53399658203125,210.64100646972656,0,0.0,0.0
2026-01-27 13:00:00+00:00,210.63900756835938,210.70799255371094,210.5590057373047,210.6649932861328,0,0.0,0.0
2026-01-27 13:15:00+00:00,210.6540069580078,210.677001953125,210.5399932861328,210.5989990234375,0,0.0,0.0
2026-01-27 13:30:00+00:00,210.5959930419922,210.75100708007812,210.5240020751953,210.6320037841797,0,0.0,0.0
2026-01-27 13:45:00+00:00,210.625,210.70199584960938,210.2519989013672,210.48199462890625,0,0.0,0.0
2026-01-27 14:00:00+00:00,210.49200439453125,210.61000061035156,210.42599487304688,210.5050048828125,0,0.0,0.0
2026-01-27 14:15:00+00:00,210.50399780273438,210.5500030517578,210.4219970703125,210.4530029296875,0,0.0,0.0
2026-01-27 14:30:00+00:00,210.45399475097656,210.93099975585938,210.35899353027344,210.89599609375,0,0.0,0.0
2026-01-27 14:45:00+00:00,210.88099670410156,211.1510009765625,210.87600708007812,210.98800659179688,0,0.0,0.0
2026-01-27 15:00:00+00:00,210.98699951171875,211.04100036621094,210.781005859375,210.86099243164062,0,0.0,0.0
2026-01-27 15:15:00+00:00,210.8509979248047,210.98500061035156,210.7969970703125,210.9040069580078,0,0.0,0.0
2026-01-27 15:30:00+00:00,210.89599609375,211.06399536132812,210.88400268554688,210.91099548339844,0,0.0,0.0
2026-01-27 15:45:00+00:00,210.91099548339844,210.95199584960938,210.6479949951172,210.7239990234375,0,0.0,0.0
2026-01-27 16:00:00+00:00,210.7270050048828,210.79299926757812,210.63099670410156,210.69500732421875,0,0.0,0.0
2026-01-27 16:15:00+00:00,210.69900512695312,210.7169952392578,210.58700561523438,210.6959991455078,0,0.0,0.0
2026-01-27 16:30:00+00:00,210.68800354003906,210.9980010986328,210.67100524902344,210.97799682617188,0,0.0,0.0
2026-01-27 16:45:00+00:00,210.98599243164062,210.9980010986328,210.86399841308594,210.88400268554688,0,0.0,0.0
2026-01-27 17:00:00+00:00,210.88499450683594,210.94200134277344,210.81300354003906,210.822998046875,0,0.0,0.0
2026-01-27 17:15:00+00:00,210.8179931640625,210.83999633789062,210.63499450683594,210.6840057373047,0,0.0,0.0
2026-01-27 17:30:00+00:00,210.68099975585938,210.77000427246094,210.2480010986328,210.4040069580078,0,0.0,0.0
2026-01-27 17:45:00+00:00,210.39599609375,210.64100646972656,210.39599609375,210.61900329589844,0,0.0,0.0
2026-01-27 18:00:00+00:00,210.61599731445312,210.64100646972656,210.38999938964844,210.56100463867188,0,0.0,0.0
2026-01-27 18:15:00+00:00,210.56700134277344,210.61900329589844,210.5070037841797,210.50900268554688,0,0.0,0.0
2026-01-27 18:30:00+00:00,210.5229949951172,210.57000732421875,210.43600463867188,210.44500732421875,0,0.0,0.0
2026-01-27 18:45:00+00:00,210.44900512695312,210.51400756835938,210.40899658203125,210.4530029296875,0,0.0,0.0
2026-01-27 19:00:00+00:00,210.4530029296875,210.53900146484375,210.4530029296875,210.52099609375,0,0.0,0.0
2026-01-27 19:15:00+00:00,210.51300048828125,210.572998046875,210.46099853515625,210.56199645996094,0,0.0,0.0
2026-01-27 19:30:00+00:00,210.56199645996094,210.59800720214844,210.48300170898438,210.49899291992188,0,0.0,0.0
2026-01-27 19:45:00+00:00,210.5,210.59100341796875,210.46400451660156,210.48199462890625,0,0.0,0.0
2026-01-27 20:00:00+00:00,210.4810028076172,210.50799560546875,210.4340057373047,210.49600219726562,0,0.0,0.0
2026-01-27 20:15:00+00:00,210.49400329589844,210.5229949951172,210.32000732421875,210.36500549316406,0,0.0,0.0
2026-01-27 20:30:00+00:00,210.36500549316406,210.593994140625,210.36199951171875,210.39199829101562,0,0.0,0.0
2026-01-27 20:45:00+00:00,210.3780059814453,210.94500732421875,210.05499267578125,210.8350067138672,0,0.0,0.0
2026-01-27 21:00:00+00:00,210.83299255371094,210.91299438476562,210.66099548339844,210.6820068359375,0,0.0,0.0
2026-01-27 21:15:00+00:00,210.677001953125,210.81300354003906,210.62899780273438,210.78799438476562,0,0.0,0.0
2026-01-27 21:30:00+00:00,210.78599548339844,210.95399475097656,210.7779998779297,210.86300659179688,0,0.0,0.0
2026-01-27 21:45:00+00:00,210.86000061035156,210.92999267578125,210.63800048828125,210.76100158691406,0,0.0,0.0
2026-01-27 22:00:00+00:00,210.70799255371094,210.82899475097656,210.44700622558594,210.53399658203125,0,0.0,0.0
2026-01-27 22:15:00+00:00,210.53500366210938,210.75,210.46800231933594,210.60800170898438,0,0.0,0.0
2026-01-27 22:30:00+00:00,210.6580047607422,210.9250030517578,210.5989990234375,210.81300354003906,0,0.0,0.0
2026-01-27 22:45:00+00:00,210.84100341796875,210.9290008544922,210.69200134277344,210.80599975585938,0,0.0,0.0
2026-01-27 23:00:00+00:00,210.7790069580078,210.8769989013672,210.67999267578125,210.81199645996094,0,0.0,0.0
2026-01-27 23:15:00+00:00,210.81100463867188,210.98500061035156,210.75399780273438,210.91200256347656,0,0.0,0.0
2026-01-27 23:30:00+00:00,210.9080047607422,210.97300720214844,210.78599548339844,210.8470001220703,0,0.0,0.0
2026-01-27 23:45:00+00:00,210.84500122070312,210.8979949951172,210.70799255371094,210.75999450683594,0,0.0,0.0
2026-01-28 00:00:00+00:00,210.85000610351562,211.03799438476562,210.73399353027344,210.95399475097656,0,0.0,0.0
2026-01-28 00:15:00+00:00,210.95399475097656,211.0290069580078,210.72900390625,210.9029998779297,0,0.0,0.0
2026-01-28 00:30:00+00:00,210.8990020751953,210.99400329589844,210.83399963378906,210.8769989013672,0,0.0,0.0
2026-01-28 00:45:00+00:00,210.8820037841797,210.94500732421875,210.5970001220703,210.8939971923828,0,0.0,0.0
2026-01-28 01:00:00+00:00,210.89300537109375,211.1020050048828,210.8489990234375,211.093994140625,0,0.0,0.0
2026-01-28 01:15:00+00:00,211.08900451660156,211.1719970703125,210.98300170898438,211.14500427246094,0,0.0,0.0
2026-01-28 01:30:00+00:00,211.1479949951172,211.218994140625,211.03500366210938,211.10400390625,0,0.0,0.0
2026-01-28 01:45:00+00:00,211.10400390625,211.17799377441406,211.06900024414062,211.12600708007812,0,0.0,0.0
2026-01-28 02:00:00+00:00,211.1199951171875,211.1739959716797,211.04100036621094,211.08799743652344,0,0.0,0.0
2026-01-28 02:15:00+00:00,211.08099365234375,211.11099243164062,210.96499633789062,210.98199462890625,0,0.0,0.0
2026-01-28 02:30:00+00:00,210.98199462890625,211.05299377441406,210.94700622558594,210.9600067138672,0,0.0,0.0
2026-01-28 02:45:00+00:00,210.9600067138672,211.031005859375,210.94000244140625,210.96400451660156,0,0.0,0.0
2026-01-28 03:00:00+00:00,210.95599365234375,210.99200439453125,210.9239959716797,210.93800354003906,0,0.0,0.0
2026-01-28 03:15:00+00:00,210.92999267578125,210.97000122070312,210.7949981689453,210.83900451660156,0,0.0,0.0
2026-01-28 03:30:00+00:00,210.83900451660156,210.88600158691406,210.74200439453125,210.7689971923828,0,0.0,0.0
2026-01-28 03:45:00+00:00,210.76199340820312,210.78399658203125,210.67100524902344,210.7469940185547,0,0.0,0.0
2026-01-28 04:00:00+00:00,210.7480010986328,210.85699462890625,210.67599487304688,210.85299682617188,0,0.0,0.0
2026-01-28 04:15:00+00:00,210.84800720214844,210.8679962158203,210.70399475097656,210.76400756835938,0,0.0,0.0
2026-01-28 04:30:00+00:00,210.76400756835938,210.80099487304688,210.6510009765625,210.66099548339844,0,0.0,0.0
2026-01-28 04:45:00+00:00,210.65499877929688,210.66799926757812,210.51400756835938,210.5570068359375,0,0.0,0.0
2026-01-28 05:00:00+00:00,210.5540008544922,210.58900451660156,210.4010009765625,210.53799438476562,0,0.0,0.0
2026-01-28 05:15:00+00:00,210.5330047607422,210.59300231933594,210.49600219726562,210.5260009765625,0,0.0,0.0
2026-01-28 05:30:00+00:00,210.52099609375,210.61000061035156,210.43600463867188,210.5800018310547,0,0.0,0.0
2026-01-28 05:45:00+00:00,210.5800018310547,210.7519989013672,210.5760040283203,210.7030029296875,0,0.0,0.0
2026-01-28 06:00:00+00:00,210.70399475097656,210.83599853515625,210.69500732421875,210.74000549316406,0,0.0,0.0
2026-01-28 06:15:00+00:00,210.7429962158203,210.85000610351562,210.70599365234375,210.7689971923828,0,0.0,0.0
2026-01-28 06:30:00+00:00,210.76699829101562,210.83799743652344,210.68499755859375,210.76300048828125,0,0.0,0.0
2026-01-28 06:45:00+00:00,210.76499938964844,210.83999633789062,210.7239990234375,210.75100708007812,0,0.0,0.0
2026-01-28 07:00:00+00:00,210.75100708007812,210.76300048828125,210.6179962158203,210.6750030517578,0,0.0,0.0
2026-01-28 07:15:00+00:00,210.67599487304688,210.73800659179688,210.54100036621094,210.60699462890625,0,0.0,0.0
2026-01-28 07:30:00+00:00,210.61500549316406,210.68899536132812,210.5489959716797,210.6479949951172,0,0.0,0.0
2026-01-28 07:45:00+00:00,210.6479949951172,210.74099731445312,210.57200622558594,210.66900634765625,0,0.0,0.0
2026-01-28 08:00:00+00:00,210.67100524902344,210.69000244140625,210.4459991455078,210.60800170898438,0,0.0,0.0
2026-01-28 08:15:00+00:00,210.60400390625,210.66600036621094,210.40699768066406,210.4969940185547,0,0.0,0.0
2026-01-28 08:30:00+00:00,210.5,210.58399963378906,210.41400146484375,210.56900024414062,0,0.0,0.0
2026-01-28 08:45:00+00:00,210.57000732421875,210.58900451660156,210.36900329589844,210.427001953125,0,0.0,0.0
2026-01-28 09:00:00+00:00,210.42999267578125,210.49600219726562,210.35299682617188,210.3719940185547,0,0.0,0.0
2026-01-28 09:15:00+00:00,210.3769989013672,210.427001953125,210.3070068359375,210.38600158691406,0,0.0,0.0
2026-01-28 09:30:00+00:00,210.38099670410156,210.51300048828125,210.38099670410156,210.46400451660156,0,0.0,0.0
2026-01-28 09:45:00+00:00,210.468994140625,210.55799865722656,210.40499877929688,210.54200744628906,0,0.0,0.0
2026-01-28 10:00:00+00:00,210.54400634765625,210.5570068359375,210.39599609375,210.4709930419922,0,0.0,0.0
2026-01-28 10:15:00+00:00,210.47500610351562,210.51199340820312,210.33200073242188,210.4080047607422,0,0.0,0.0
2026-01-28 10:30:00+00:00,210.41600036621094,210.52099609375,210.3679962158203,210.41700744628906,0,0.0,0.0
2026-01-28 10:45:00+00:00,210.41700744628906,210.46400451660156,210.23300170898438,210.43600463867188,0,0.0,0.0
2026-01-28 11:00:00+00:00,210.43099975585938,210.4409942626953,210.31199645996094,210.3419952392578,0,0.0,0.0
2026-01-28 11:15:00+00:00,210.33700561523438,210.36500549316406,210.23899841308594,210.2570037841797,0,0.0,0.0
2026-01-28 11:30:00+00:00,210.2570037841797,210.35000610351562,210.1909942626953,210.3419952392578,0,0.0,0.0
2026-01-28 11:45:00+00:00,210.34300231933594,210.37600708007812,210.10899353027344,210.125,0,0.0,0.0
2026-01-28 12:00:00+00:00,210.1300048828125,210.24099731445312,210.07699584960938,210.1959991455078,0,0.0,0.0
2026-01-28 12:15:00+00:00,210.1959991455078,210.20399475097656,210.06399536132812,210.1580047607422,0,0.0,0.0
2026-01-28 12:30:00+00:00,210.16000366210938,210.27099609375,210.05999755859375,210.2689971923828,0,0.0,0.0
2026-01-28 12:45:00+00:00,210.26400756835938,210.4510040283203,210.23899841308594,210.4429931640625,0,0.0,0.0
2026-01-28 13:00:00+00:00,210.43600463867188,210.447998046875,210.30499267578125,210.3260040283203,0,0.0,0.0
2026-01-28 13:15:00+00:00,210.32200622558594,210.35400390625,210.2220001220703,210.29200744628906,0,0.0,0.0
2026-01-28 13:30:00+00:00,210.2899932861328,210.46299743652344,210.28500366210938,210.39500427246094,0,0.0,0.0
2026-01-28 13:45:00+00:00,210.39300537109375,210.53199768066406,210.3509979248047,210.468994140625,0,0.0,0.0
2026-01-28 14:00:00+00:00,210.4739990234375,210.64500427246094,210.45700073242188,210.57699584960938,0,0.0,0.0
2026-01-28 14:15:00+00:00,210.5780029296875,210.64500427246094,210.51600646972656,210.56199645996094,0,0.0,0.0
2026-01-28 14:30:00+00:00,210.5590057373047,210.72300720214844,210.46400451660156,210.67799377441406,0,0.0,0.0
2026-01-28 14:45:00+00:00,210.68299865722656,210.78500366210938,210.59100341796875,210.6840057373047,0,0.0,0.0
2026-01-28 15:00:00+00:00,210.6909942626953,211.49400329589844,210.67599487304688,211.3489990234375,0,0.0,0.0
2026-01-28 15:15:00+00:00,211.33700561523438,211.46800231933594,211.20700073242188,211.2790069580078,0,0.0,0.0
2026-01-28 15:30:00+00:00,211.281005859375,211.29400634765625,211.03799438476562,211.1230010986328,0,0.0,0.0
2026-01-28 15:45:00+00:00,211.125,211.68600463867188,211.11300659179688,211.6179962158203,0,0.0,0.0
2026-01-28 16:00:00+00:00,211.61900329589844,211.78799438476562,211.57699584960938,211.73500061035156,0,0.0,0.0
2026-01-28 16:15:00+00:00,211.73899841308594,211.8979949951172,211.7030029296875,211.76699829101562,0,0.0,0.0
2026-01-28 16:30:00+00:00,211.75799560546875,211.76800537109375,211.59300231933594,211.67100524902344,0,0.0,0.0
2026-01-28 16:45:00+00:00,211.67300415039062,211.7740020751953,211.5919952392578,211.73399353027344,0,0.0,0.0
2026-01-28 17:00:00+00:00,211.7310028076172,211.78199768066406,211.6510009765625,211.72799682617188,0,0.0,0.0
2026-01-28 17:15:00+00:00,211.7209930419922,211.83700561523438,211.64500427246094,211.6820068359375,0,0.0,0.0
2026-01-28 17:30:00+00:00,211.6820068359375,211.75799560546875,211.59100341796875,211.63499450683594,0,0.0,0.0
2026-01-28 17:45:00+00:00,211.63499450683594,211.77099609375,211.61500549316406,211.70399475097656,0,0.0,0.0
2026-01-28 18:00:00+00:00,211.697998046875,211.8179931640625,211.68800354003906,211.75599670410156,0,0.0,0.0
2026-01-28 18:15:00+00:00,211.74600219726562,211.8179931640625,211.74400329589844,211.81300354003906,0,0.0,0.0
2026-01-28 18:30:00+00:00,211.8070068359375,211.9290008544922,211.8070068359375,211.8769989013672,0,0.0,0.0
2026-01-28 18:45:00+00:00,211.88400268554688,211.95799255371094,211.85400390625,211.85400390625,0,0.0,0.0
2026-01-28 19:00:00+00:00,211.88900756835938,212.02999877929688,211.7310028076172,211.77099609375,0,0.0,0.0
2026-01-28 19:15:00+00:00,211.7689971923828,211.86700439453125,211.66900634765625,211.81500244140625,0,0.0,0.0
2026-01-28 19:30:00+00:00,211.81900024414062,211.91400146484375,211.66900634765625,211.73300170898438,0,0.0,0.0
2026-01-28 19:45:00+00:00,211.73300170898438,211.81500244140625,211.64500427246094,211.70199584960938,0,0.0,0.0
2026-01-28 20:00:00+00:00,211.7030029296875,211.79800415039062,211.61300659179688,211.7169952392578,0,0.0,0.0
2026-01-28 20:15:00+00:00,211.71800231933594,211.7760009765625,211.66000366210938,211.6739959716797,0,0.0,0.0
2026-01-28 20:30:00+00:00,211.6820068359375,211.70899963378906,211.56900024414062,211.58999633789062,0,0.0,0.0
2026-01-28 20:45:00+00:00,211.58700561523438,211.66000366210938,211.5679931640625,211.64700317382812,0,0.0,0.0
2026-01-28 21:00:00+00:00,211.64199829101562,211.7239990234375,211.5760040283203,211.70799255371094,0,0.0,0.0
2026-01-28 21:15:00+00:00,211.697998046875,211.7949981689453,211.69500732421875,211.76300048828125,0,0.0,0.0
2026-01-28 21:30:00+00:00,211.75799560546875,211.8350067138672,211.7169952392578,211.83399963378906,0,0.0,0.0
2026-01-28 21:45:00+00:00,211.8249969482422,211.88900756835938,211.73300170898438,211.781005859375,0,0.0,0.0
2026-01-28 22:00:00+00:00,211.78599548339844,211.86199951171875,211.5469970703125,211.55599975585938,0,0.0,0.0
2026-01-28 22:15:00+00:00,211.56100463867188,211.76100158691406,211.5030059814453,211.6750030517578,0,0.0,0.0
2026-01-28 22:30:00+00:00,211.5970001220703,211.79800415039062,211.59100341796875,211.7100067138672,0,0.0,0.0
2026-01-28 22:45:00+00:00,211.66600036621094,211.8260040283203,211.6230010986328,211.6580047607422,0,0.0,0.0
2026-01-28 23:00:00+00:00,211.71800231933594,211.83999633789062,211.56500244140625,211.76300048828125,0,0.0,0.0
2026-01-28 23:15:00+00:00,211.77999877929688,211.84300231933594,211.6179962158203,211.66299438476562,0,0.0,0.0
2026-01-28 23:30:00+00:00,211.6439971923828,211.8419952392578,211.58299255371094,211.58399963378906,0,0.0,0.0
2026-01-28 23:45:00+00:00,211.5970001220703,211.7989959716797,211.58299255371094,211.6300048828125,0,0.0,0.0
2026-01-29 00:00:00+00:00,211.656005859375,211.72500610351562,211.4250030517578,211.61500549316406,0,0.0,0.0
2026-01-29 00:15:00+00:00,211.61099243164062,211.68899536132812,211.427001953125,211.4530029296875,0,0.0,0.0
2026-01-29 00:30:00+00:00,211.45700073242188,211.46200561523438,211.3280029296875,211.4459991455078,0,0.0,0.0
2026-01-29 00:45:00+00:00,211.43800354003906,211.60400390625,211.3350067138672,211.58299255371094,0,0.0,0.0
2026-01-29 01:00:00+00:00,211.5800018310547,211.7100067138672,211.52499389648438,211.60499572753906,0,0.0,0.0
2026-01-29 01:15:00+00:00,211.60400390625,211.68800354003906,211.5030059814453,211.57400512695312,0,0.0,0.0
2026-01-29 01:30:00+00:00,211.572998046875,211.5850067138672,211.39700317382812,211.4199981689453,0,0.0,0.0
2026-01-29 01:45:00+00:00,211.4239959716797,211.54600524902344,211.4080047607422,211.53599548339844,0,0.0,0.0
2026-01-29 02:00:00+00:00,211.53599548339844,211.63299560546875,211.45700073242188,211.52000427246094,0,0.0,0.0
2026-01-29 02:15:00+00:00,211.52000427246094,211.56100463867188,211.3350067138672,211.34100341796875,0,0.0,0.0
2026-01-29 02:30:00+00:00,211.343994140625,211.4709930419922,211.322998046875,211.4499969482422,0,0.0,0.0
2026-01-29 02:45:00+00:00,211.4530029296875,211.51600646972656,211.41000366210938,211.48699951171875,0,0.0,0.0
2026-01-29 03:00:00+00:00,211.4759979248047,211.5919952392578,211.47300720214844,211.5570068359375,0,0.0,0.0
2026-01-29 03:15:00+00:00,211.55799865722656,211.6009979248047,211.44500732421875,211.5070037841797,0,0.0,0.0
2026-01-29 03:30:00+00:00,211.5050048828125,211.56100463867188,211.4250030517578,211.48399353027344,0,0.0,0.0
2026-01-29 03:45:00+00:00,211.4810028076172,211.54100036621094,211.46299743652344,211.5330047607422,0,0.0,0.0
2026-01-29 04:00:00+00:00,211.5290069580078,211.66000366210938,211.5189971923828,211.65199279785156,0,0.0,0.0
2026-01-29 04:15:00+00:00,211.64599609375,211.8300018310547,211.6439971923828,211.68499755859375,0,0.0,0.0
2026-01-29 04:30:00+00:00,211.6790008544922,211.77999877929688,211.66799926757812,211.7010040283203,0,0.0,0.0
2026-01-29 04:45:00+00:00,211.69700622558594,211.75,211.625,211.6999969482422,0,0.0,0.0
2026-01-29 05:00:00+00:00,211.69900512695312,211.73699951171875,211.6529998779297,211.7259979248047,0,0.0,0.0
2026-01-29 05:15:00+00:00,211.7310028076172,211.8280029296875,211.7010040283203,211.78399658203125,0,0.0,0.0
2026-01-29 05:30:00+00:00,211.8000030517578,211.843994140625,211.76300048828125,211.81100463867188,0,0.0,0.0
2026-01-29 05:45:00+00:00,211.81199645996094,211.82200622558594,211.72500610351562,211.7429962158203,0,0.0,0.0
2026-01-29 06:00:00+00:00,211.73599243164062,211.83799743652344,211.71299743652344,211.7259979248047,0,0.0,0.0
2026-01-29 06:15:00+00:00,211.7220001220703,211.73800659179688,211.59800720214844,211.64999389648438,0,0.0,0.0
2026-01-29 06:30:00+00:00,211.63999938964844,211.78799438476562,211.63099670410156,211.77699279785156,0,0.0,0.0
2026-01-29 06:45:00+00:00,211.76699829101562,211.83900451660156,211.7469940185547,211.78399658203125,0,0.0,0.0
2026-01-29 07:00:00+00:00,211.78599548339844,211.90199279785156,211.74400329589844,211.81199645996094,0,0.0,0.0
2026-01-29 07:15:00+00:00,211.81900024414062,212.09300231933594,211.8040008544922,212.0449981689453,0,0.0,0.0
2026-01-29 07:30:00+00:00,212.0469970703125,212.12600708007812,212.01600646972656,212.08599853515625,0,0.0,0.0
2026-01-29 07:45:00+00:00,212.08700561523438,212.11399841308594,212.03199768066406,212.04600524902344,0,0.0,0.0
2026-01-29 08:00:00+00:00,212.0570068359375,212.16400146484375,211.89599609375,212.1009979248047,0,0.0,0.0
2026-01-29 08:15:00+00:00,212.1020050048828,212.12600708007812,211.9969940185547,212.07000732421875,0,0.0,0.0
2026-01-29 08:30:00+00:00,212.08099365234375,212.1580047607422,212.03399658203125,212.06100463867188,0,0.0,0.0
2026-01-29 08:45:00+00:00,212.0590057373047,212.10899353027344,211.83099365234375,211.89700317382812,0,0.0,0.0
2026-01-29 09:00:00+00:00,211.89599609375,211.93899536132812,211.7480010986328,211.7760009765625,0,0.0,0.0
2026-01-29 09:15:00+00:00,211.781005859375,211.88400268554688,211.73699951171875,211.82000732421875,0,0.0,0.0
2026-01-29 09:30:00+00:00,211.8159942626953,211.86199951171875,211.61099243164062,211.7030029296875,0,0.0,0.0
2026-01-29 09:45:00+00:00,211.70199584960938,211.73300170898438,211.57899475097656,211.61900329589844,0,0.0,0.0
2026-01-29 10:00:00+00:00,211.6219940185547,211.7030029296875,211.58099365234375,211.5959930419922,0,0.0,0.0
2026-01-29 10:15:00+00:00,211.593994140625,211.65899658203125,211.53799438476562,211.63299560546875,0,0.0,0.0
2026-01-29 10:30:00+00:00,211.63900756835938,211.72000122070312,211.5489959716797,211.58099365234375,0,0.0,0.0
2026-01-29 10:45:00+00:00,211.58200073242188,211.58799743652344,211.4149932861328,211.4739990234375,0,0.0,0.0
2026-01-29 11:00:00+00:00,211.46800231933594,211.68299865722656,211.447998046875,211.67100524902344,0,0.0,0.0
